Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset
1,2008-06-05,87,60,74.0,9.0,68,71.0,0.0,9.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2008-06-06,87,73,80.0,14.0,68,72.0,0.0,15.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2008-06-07,85,69,77.0,11.0,71,73.0,0.0,12.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000
1,2008-06-08,85,64,75.0,9.0,68,70.0,0.0,10.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000
1,2008-06-09,74,65,70.0,4.0,64,66.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000
1,2008-06-10,79,59,69.0,2.0,56,61.0,0.0,4.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2008-06-11,86,61,74.0,7.0,56,64.0,0.0,9.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2008-06-12,91,73,82.0,14.0,63,69.0,0.0,17.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2008-06-13,82,65,74.0,6.0,62,66.0,0.0,9.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2008-06-14,84,59,72.0,4.0,53,61.0,0.0,7.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2008-06-15,81,61,71.0,3.0,60,64.0,0.0,6.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2008-06-16,72,59,66.0,-3.0,49,57.0,0.0,1.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2008-06-17,76,55,66.0,-3.0,46,55.0,0.0,1.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2008-06-18,77,56,67.0,-3.0,48,56.0,0.0,2.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2008-06-19,81,52,67.0,-3.0,46,56.0,0.0,2.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2008-06-20,82,58,70.0,0.0,53,60.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2008-06-21,82,61,72.0,2.0,52,61.0,0.0,7.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2008-06-22,82,57,70.0,0.0,52,59.0,0.0,5.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2008-06-23,77,56,67.0,-3.0,54,59.0,0.0,2.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2008-06-24,82,55,69.0,-2.0,53,60.0,0.0,4.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2008-06-25,79,66,73.0,2.0,64,67.0,0.0,8.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2008-06-26,86,70,78.0,7.0,66,70.0,0.0,13.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2008-06-27,84,66,75.0,4.0,67,70.0,0.0,10.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2008-06-28,83,64,74.0,3.0,55,63.0,0.0,9.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2008-06-29,75,60,68.0,-3.0,58,61.0,0.0,3.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2008-06-30,80,59,70.0,-2.0,50,58.0,0.0,5.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2008-07-01,83,58,71.0,-1.0,51,60.0,0.0,6.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2008-07-02,87,63,75.0,3.0,62,66.0,0.0,10.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2008-07-03,71,55,63.0,-9.0,51,57.0,2.0,0.0,0 days 04:21:00.000000000,0 days 19:31:00.000000000
1,2008-07-04,76,52,64.0,-8.0,50,57.0,1.0,0.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2008-07-05,80,54,67.0,-5.0,52,59.0,0.0,2.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2008-07-06,87,59,73.0,1.0,57,65.0,0.0,8.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2008-07-07,87,71,79.0,7.0,67,71.0,0.0,14.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2008-07-08,85,70,78.0,5.0,67,71.0,0.0,13.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000
1,2008-07-09,85,67,76.0,3.0,55,63.0,0.0,11.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2008-07-10,82,64,73.0,0.0,63,66.0,0.0,8.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2008-07-11,88,64,76.0,3.0,65,69.0,0.0,11.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000
1,2008-07-12,81,65,73.0,0.0,63,66.0,0.0,8.0,0 days 04:27:00.000000000,0 days 19:28:00.000000000
1,2008-07-13,79,62,71.0,-2.0,54,61.0,0.0,6.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2008-07-14,84,62,73.0,0.0,54,62.0,0.0,8.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2008-07-15,90,61,76.0,2.0,62,68.0,0.0,11.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000
1,2008-07-16,90,71,81.0,7.0,66,70.0,0.0,16.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000
1,2008-07-17,89,71,80.0,6.0,66,71.0,0.0,15.0,0 days 04:31:00.000000000,0 days 19:25:00.000000000
1,2008-07-18,86,74,80.0,6.0,68,72.0,0.0,15.0,0 days 04:32:00.000000000,0 days 19:24:00.000000000
1,2008-07-19,78,67,73.0,-1.0,68,69.0,0.0,8.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2008-07-20,86,68,77.0,3.0,68,71.0,0.0,12.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2008-07-21,83,68,76.0,2.0,65,68.0,0.0,11.0,0 days 04:34:00.000000000,0 days 19:22:00.000000000
1,2008-07-22,77,63,70.0,-4.0,59,64.0,0.0,5.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000
1,2008-07-23,81,60,71.0,-3.0,52,60.0,0.0,6.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000
1,2008-07-24,82,59,71.0,-3.0,53,61.0,0.0,6.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000
1,2008-07-25,82,61,72.0,-2.0,63,67.0,0.0,7.0,0 days 04:38:00.000000000,0 days 19:18:00.000000000
1,2008-07-26,84,65,75.0,1.0,58,65.0,0.0,10.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000
1,2008-07-27,83,62,73.0,-1.0,58,64.0,0.0,8.0,0 days 04:40:00.000000000,0 days 19:17:00.000000000
1,2008-07-28,85,66,76.0,2.0,63,67.0,0.0,11.0,0 days 04:41:00.000000000,0 days 19:16:00.000000000
1,2008-07-29,88,65,77.0,3.0,67,70.0,0.0,12.0,0 days 04:42:00.000000000,0 days 19:15:00.000000000
1,2008-07-30,89,72,81.0,7.0,65,70.0,0.0,16.0,0 days 04:43:00.000000000,0 days 19:14:00.000000000
1,2008-07-31,89,72,81.0,7.0,67,70.0,0.0,16.0,0 days 04:44:00.000000000,0 days 19:13:00.000000000
1,2008-08-01,89,68,79.0,6.0,68,72.0,0.0,14.0,0 days 04:45:00.000000000,0 days 19:11:00.000000000
1,2008-08-02,81,65,73.0,0.0,59,65.0,0.0,8.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000
1,2008-08-03,84,61,73.0,0.0,61,66.0,0.0,8.0,0 days 04:47:00.000000000,0 days 19:09:00.000000000
1,2008-08-04,87,70,79.0,6.0,68,70.0,0.0,14.0,0 days 04:48:00.000000000,0 days 19:08:00.000000000
1,2008-08-05,87,69,78.0,5.0,67,71.0,0.0,13.0,0 days 04:49:00.000000000,0 days 19:07:00.000000000
1,2008-08-06,84,67,76.0,3.0,60,66.0,0.0,11.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000
1,2008-08-07,82,64,73.0,0.0,56,63.0,0.0,8.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000
1,2008-08-08,79,63,71.0,-2.0,54,61.0,0.0,6.0,0 days 04:52:00.000000000,0 days 19:03:00.000000000
1,2008-08-09,80,62,71.0,-2.0,58,62.0,0.0,6.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000
1,2008-08-10,74,58,66.0,-7.0,52,58.0,0.0,1.0,0 days 04:54:00.000000000,0 days 19:00:00.000000000
1,2008-08-11,77,59,68.0,-5.0,57,61.0,0.0,3.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000
1,2008-08-12,77,61,69.0,-4.0,57,62.0,0.0,4.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000
1,2008-08-13,79,66,73.0,0.0,59,63.0,0.0,8.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000
1,2008-08-14,79,63,71.0,-1.0,60,64.0,0.0,6.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000
1,2008-08-15,78,61,70.0,-2.0,54,61.0,0.0,5.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000
1,2008-08-16,83,58,71.0,-1.0,53,61.0,0.0,6.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000
1,2008-08-17,84,63,74.0,2.0,60,65.0,0.0,9.0,0 days 05:01:00.000000000,0 days 18:51:00.000000000
1,2008-08-18,85,65,75.0,3.0,57,64.0,0.0,10.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000
1,2008-08-19,82,63,73.0,2.0,64,67.0,0.0,8.0,0 days 05:03:00.000000000,0 days 18:48:00.000000000
1,2008-08-20,81,65,73.0,2.0,60,65.0,0.0,8.0,0 days 05:04:00.000000000,0 days 18:46:00.000000000
1,2008-08-21,82,68,75.0,4.0,61,66.0,0.0,10.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000
1,2008-08-22,83,72,78.0,7.0,68,71.0,0.0,13.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000
1,2008-08-23,87,68,78.0,7.0,66,70.0,0.0,13.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000
1,2008-08-24,77,63,70.0,-1.0,57,62.0,0.0,5.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000
1,2008-08-25,74,64,69.0,-1.0,54,60.0,0.0,4.0,0 days 05:10:00.000000000,0 days 18:39:00.000000000
1,2008-08-26,76,61,69.0,-1.0,54,60.0,0.0,4.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000
1,2008-08-27,83,61,72.0,2.0,56,63.0,0.0,7.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000
1,2008-08-28,80,63,72.0,2.0,64,67.0,0.0,7.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000
1,2008-08-29,85,64,75.0,5.0,58,65.0,0.0,10.0,0 days 05:14:00.000000000,0 days 18:32:00.000000000
1,2008-08-30,87,56,72.0,2.0,55,62.0,0.0,7.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000
1,2008-08-31,90,60,75.0,6.0,56,64.0,0.0,10.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000
1,2008-09-01,90,62,76.0,8.0,54,63.0,0.0,11.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000
1,2008-09-02,94,65,80.0,12.0,61,68.0,0.0,15.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000
1,2008-09-03,77,66,72.0,4.0,60,64.0,0.0,7.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000
1,2008-09-04,67,61,64.0,-4.0,61,62.0,1.0,0.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000
1,2008-09-05,70,57,64.0,-3.0,56,59.0,1.0,0.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000
1,2008-09-06,74,53,64.0,-3.0,54,58.0,1.0,0.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000
1,2008-09-07,74,55,65.0,-2.0,51,57.0,0.0,0.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000
1,2008-09-08,67,52,60.0,-6.0,52,55.0,5.0,0.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000
1,2008-09-09,69,49,59.0,-7.0,45,52.0,6.0,0.0,0 days 05:25:00.000000000,0 days 18:14:00.000000000
1,2008-09-10,72,48,60.0,-6.0,48,54.0,5.0,0.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000
1,2008-09-11,79,55,67.0,2.0,57,61.0,0.0,2.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000
1,2008-09-12,73,69,71.0,6.0,67,68.0,0.0,6.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000
1,2008-09-13,75,68,72.0,7.0,69,70.0,0.0,7.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000
1,2008-09-14,72,58,65.0,1.0,61,62.0,0.0,0.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000
1,2008-09-15,63,53,58.0,-6.0,51,55.0,7.0,0.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000
1,2008-09-16,71,49,60.0,-4.0,50,55.0,5.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000
1,2008-09-17,82,57,70.0,6.0,56,60.0,0.0,5.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000
1,2008-09-18,74,56,65.0,1.0,55,60.0,0.0,0.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000
1,2008-09-19,77,54,66.0,3.0,54,59.0,0.0,1.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000
1,2008-09-20,82,56,69.0,7.0,57,61.0,0.0,4.0,0 days 05:37:00.000000000,0 days 17:53:00.000000000
1,2008-09-21,80,58,69.0,7.0,61,64.0,0.0,4.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000
1,2008-09-22,81,61,71.0,9.0,59,64.0,0.0,6.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000
1,2008-09-23,82,59,71.0,10.0,57,62.0,0.0,6.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000
1,2008-09-24,82,57,70.0,9.0,59,63.0,0.0,5.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000
1,2008-09-25,77,63,70.0,9.0,61,64.0,0.0,5.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000
1,2008-09-26,79,59,69.0,9.0,55,60.0,0.0,4.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000
1,2008-09-27,81,53,67.0,7.0,54,60.0,0.0,2.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000
1,2008-09-28,68,57,63.0,4.0,57,60.0,2.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000
1,2008-09-29,64,54,59.0,0.0,55,57.0,6.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000
1,2008-09-30,59,48,54.0,-5.0,44,49.0,11.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000
1,2008-10-01,61,46,54.0,-4.0,40,47.0,11.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000
1,2008-10-02,61,42,52.0,-6.0,40,47.0,13.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000
1,2008-10-03,60,44,52.0,-5.0,42,47.0,13.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000
1,2008-10-04,61,38,50.0,-7.0,38,45.0,15.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000
1,2008-10-05,61,41,51.0,-6.0,43,48.0,14.0,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000
1,2008-10-06,69,54,62.0,6.0,47,54.0,3.0,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000
1,2008-10-07,63,56,60.0,4.0,52,56.0,5.0,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000
1,2008-10-08,64,50,57.0,1.0,51,54.0,8.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000
1,2008-10-09,69,47,58.0,3.0,38,49.0,7.0,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000
1,2008-10-10,72,42,57.0,2.0,42,50.0,8.0,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000
1,2008-10-11,79,51,65.0,11.0,50,57.0,0.0,0.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000
1,2008-10-12,84,57,71.0,17.0,56,61.0,0.0,6.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000
1,2008-10-13,77,61,69.0,16.0,58,63.0,0.0,4.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000
1,2008-10-14,69,53,61.0,8.0,43,51.0,4.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000
1,2008-10-15,63,47,55.0,2.0,50,53.0,10.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000
1,2008-10-16,59,43,51.0,-1.0,38,44.0,14.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000
1,2008-10-17,57,43,50.0,-2.0,39,44.0,15.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000
1,2008-10-18,60,43,52.0,1.0,40,45.0,13.0,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000
1,2008-10-19,62,40,51.0,0.0,37,45.0,14.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000
1,2008-10-20,55,43,49.0,-1.0,42,46.0,16.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000
1,2008-10-21,55,38,47.0,-3.0,35,42.0,18.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000
1,2008-10-22,52,35,44.0,-6.0,30,40.0,21.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000
1,2008-10-23,58,41,50.0,1.0,36,44.0,15.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000
1,2008-10-24,54,44,49.0,0.0,44,47.0,16.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000
1,2008-10-25,53,43,48.0,0.0,40,44.0,17.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000
1,2008-10-26,56,37,47.0,-1.0,32,41.0,18.0,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000
1,2008-10-27,47,33,40.0,-8.0,27,35.0,25.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000
1,2008-10-28,45,31,38.0,-9.0,23,33.0,27.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000
1,2008-10-29,51,32,42.0,-5.0,24,34.0,23.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000
1,2008-10-30,62,31,47.0,1.0,32,41.0,18.0,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000
1,2008-10-31,70,48,59.0,13.0,46,51.0,6.0,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000
1,2009-05-01,60,46,53.0,0.0,40,47.0,12.0,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000
1,2009-05-02,66,44,55.0,1.0,33,45.0,10.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000
1,2009-05-03,70,43,57.0,3.0,34,47.0,8.0,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000
1,2009-05-04,70,43,57.0,3.0,34,47.0,8.0,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000
1,2009-05-05,71,49,60.0,5.0,40,50.0,5.0,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000
1,2009-05-06,75,51,63.0,8.0,51,55.0,2.0,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000
1,2009-05-07,77,56,67.0,12.0,52,57.0,0.0,2.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000
1,2009-05-08,77,53,65.0,9.0,53,58.0,0.0,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000
1,2009-05-09,63,46,55.0,-1.0,44,48.0,10.0,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000
1,2009-05-10,67,40,54.0,-2.0,39,46.0,11.0,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000
1,2009-05-11,61,39,50.0,-7.0,35,44.0,15.0,0.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000
1,2009-05-12,71,39,55.0,-2.0,34,47.0,10.0,0.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000
1,2009-05-13,70,53,62.0,4.0,56,58.0,3.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000
1,2009-05-14,68,53,61.0,3.0,44,52.0,4.0,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000
1,2009-05-15,61,52,57.0,-1.0,51,54.0,8.0,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000
1,2009-05-16,62,45,54.0,-5.0,40,49.0,11.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000
1,2009-05-17,63,39,51.0,-8.0,27,42.0,14.0,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000
1,2009-05-18,66,40,53.0,-7.0,33,45.0,12.0,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000
1,2009-05-19,80,52,66.0,6.0,44,55.0,0.0,1.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000
1,2009-05-20,84,61,73.0,12.0,44,57.0,0.0,8.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000
1,2009-05-21,84,60,72.0,11.0,49,59.0,0.0,7.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000
1,2009-05-22,69,53,61.0,0.0,46,53.0,4.0,0.0,0 days 04:25:00.000000000,0 days 19:11:00.000000000
1,2009-05-23,80,50,65.0,4.0,50,57.0,0.0,0.0,0 days 04:25:00.000000000,0 days 19:12:00.000000000
1,2009-05-24,71,55,63.0,1.0,46,53.0,2.0,0.0,0 days 04:24:00.000000000,0 days 19:13:00.000000000
1,2009-05-25,67,54,61.0,-1.0,43,51.0,4.0,0.0,0 days 04:23:00.000000000,0 days 19:14:00.000000000
1,2009-05-26,74,53,64.0,2.0,51,55.0,1.0,0.0,0 days 04:22:00.000000000,0 days 19:15:00.000000000
1,2009-05-27,73,55,64.0,2.0,58,60.0,1.0,0.0,0 days 04:22:00.000000000,0 days 19:16:00.000000000
1,2009-05-28,62,54,58.0,-5.0,51,54.0,7.0,0.0,0 days 04:21:00.000000000,0 days 19:16:00.000000000
1,2009-05-29,74,50,62.0,-2.0,49,55.0,3.0,0.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000
1,2009-05-30,79,50,65.0,1.0,46,54.0,0.0,0.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000
1,2009-05-31,73,45,59.0,-5.0,41,50.0,6.0,0.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000
1,2009-06-01,78,51,65.0,1.0,53,57.0,0.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2009-06-02,60,48,54.0,-10.0,46,50.0,11.0,0.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2009-06-03,61,43,52.0,-12.0,39,46.0,13.0,0.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000
1,2009-06-04,68,42,55.0,-9.0,37,48.0,10.0,0.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000
1,2009-06-05,79,44,62.0,-3.0,44,54.0,3.0,0.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2009-06-06,63,51,57.0,-9.0,45,50.0,8.0,0.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2009-06-07,73,52,63.0,-3.0,53,57.0,2.0,0.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000
1,2009-06-08,80,52,66.0,0.0,60,63.0,0.0,1.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000
1,2009-06-09,67,55,61.0,-5.0,53,56.0,4.0,0.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000
1,2009-06-10,67,54,61.0,-6.0,49,53.0,4.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2009-06-11,64,53,59.0,-8.0,51,54.0,6.0,0.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2009-06-12,74,49,62.0,-6.0,49,55.0,3.0,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2009-06-13,68,54,61.0,-7.0,51,55.0,4.0,0.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2009-06-14,77,51,64.0,-4.0,48,57.0,1.0,0.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2009-06-15,81,53,67.0,-1.0,49,58.0,0.0,2.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2009-06-16,71,59,65.0,-4.0,55,60.0,0.0,0.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2009-06-17,71,61,66.0,-3.0,59,62.0,0.0,1.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2009-06-18,80,61,71.0,1.0,63,67.0,0.0,6.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2009-06-19,86,65,76.0,6.0,67,69.0,0.0,11.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2009-06-20,87,68,78.0,8.0,65,70.0,0.0,13.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2009-06-21,84,70,77.0,7.0,63,68.0,0.0,12.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2009-06-22,89,68,79.0,9.0,67,71.0,0.0,14.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2009-06-23,94,71,83.0,13.0,69,73.0,0.0,18.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2009-06-24,94,75,85.0,14.0,68,73.0,0.0,20.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2009-06-25,94,75,85.0,14.0,69,73.0,0.0,20.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2009-06-26,86,69,78.0,7.0,60,60.0,0.0,13.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2009-06-27,89,62,76.0,5.0,61,67.0,0.0,11.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2009-06-28,83,66,75.0,4.0,53,62.0,0.0,10.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2009-06-29,77,63,70.0,-1.0,54,61.0,0.0,5.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2009-06-30,66,59,63.0,-9.0,53,57.0,2.0,0.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2009-07-01,65,57,61.0,-11.0,52,56.0,4.0,0.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2009-07-02,73,59,66.0,-6.0,54,60.0,0.0,1.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2009-07-03,79,63,71.0,-1.0,56,62.0,0.0,6.0,0 days 04:21:00.000000000,0 days 19:31:00.000000000
1,2009-07-04,69,59,64.0,-8.0,58,61.0,1.0,0.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2009-07-05,81,57,69.0,-3.0,58,63.0,0.0,4.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2009-07-06,86,60,73.0,1.0,54,62.0,0.0,8.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2009-07-07,77,59,68.0,-4.0,54,60.0,0.0,3.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2009-07-08,65,61,63.0,-10.0,56,59.0,2.0,0.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000
1,2009-07-09,79,59,69.0,-4.0,57,63.0,0.0,4.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
